timestamp,cone_type,rel_x_sensor,rel_y_sensor,confidence,label
105.0,left,-7.637,3.179,0.9,real
105.0,left,-14.724,1.9,0.87,real
105.0,left,-21.856,-0.632,0.89,real
105.0,right,0.213,-3.865,0.83,real
105.0,right,-6.675,-4.289,0.87,real
105.0,right,-12.614,-4.72,0.93,real
105.0,right,-17.937,-6.288,0.86,real
105.1,left,-6.94,3.244,0.78,real
105.1,left,-14.369,1.762,0.97,real
105.1,left,-21.784,-0.038,0.98,real
105.1,right,-5.796,-3.824,0.99,real
105.1,right,-11.805,-4.844,0.74,real
105.1,right,-17.919,-6.256,0.93,real
105.2,left,-6.562,3.28,0.83,real
105.2,left,-14.377,2.077,0.88,real
105.2,left,-21.087,-0.011,0.82,real
105.2,right,-5.574,-3.514,0.94,real
105.2,right,-11.573,-4.996,0.95,real
105.2,right,-17.301,-6.272,0.8,real
105.3,left,-6.246,3.331,0.97,real
105.3,left,-13.47,2.12,0.85,real
105.3,left,-20.142,0.031,0.98,real
105.3,right,-5.094,-3.672,0.79,real
105.3,right,-11.386,-4.567,0.85,real
105.3,right,-16.919,-5.94,0.89,real
105.4,left,-5.566,3.087,0.99,real
105.4,left,-13.085,2.049,0.92,real
105.4,left,-20.102,0.191,0.8,real
105.4,right,-4.888,-3.969,0.92,real
105.4,right,-10.902,-4.351,0.97,real
105.4,right,-16.309,-6.153,0.82,real
105.5,left,-5.379,2.846,0.94,real
105.5,left,-12.849,2.156,0.82,real
105.5,left,-19.774,0.433,0.94,real
105.5,right,-4.327,-3.366,0.83,real
105.5,right,-10.726,-4.244,0.84,real
105.5,right,-16.343,-5.715,0.85,real
105.5,right,-21.88,-7.759,0.94,real
105.6,left,-4.903,3.19,0.96,real
105.6,left,-12.063,2.574,0.98,real
105.6,left,-19.174,0.57,0.95,real
105.6,right,-3.733,-3.765,0.91,real
105.6,right,-9.839,-4.498,0.91,real
105.6,right,-15.998,-5.68,0.92,real
105.6,right,-21.434,-7.904,0.82,real
105.7,left,-4.509,3.523,0.99,real
105.7,left,-11.87,2.25,0.95,real
105.7,left,-18.562,0.739,0.83,real
105.7,right,-3.433,-3.701,0.82,real
105.7,right,-9.932,-4.092,0.86,real
105.7,right,-15.781,-5.259,0.89,real
105.7,right,-20.856,-7.361,0.87,real
105.8,left,-3.986,3.31,0.93,real
105.8,left,-11.247,2.348,0.95,real
105.8,left,-18.61,0.557,0.91,real
105.8,right,-3.496,-3.477,0.87,real
105.8,right,-9.604,-4.113,0.84,real
105.8,right,-15.24,-5.736,0.83,real
105.8,right,-20.454,-7.555,0.79,real
105.9,left,-3.807,3.635,0.86,real
105.9,left,-10.879,2.816,0.9,real
105.9,left,-17.906,0.751,0.94,real
105.9,right,-2.491,-3.661,0.91,real
105.9,right,-9.186,-4.189,0.87,real
105.9,right,-14.964,-5.622,0.82,real
105.9,right,-20.659,-7.406,0.85,real
106.0,left,-3.194,3.473,0.96,real
106.0,left,-10.543,2.36,0.84,real
106.0,left,-17.515,0.927,0.84,real
106.0,right,-2.403,-3.707,0.87,real
106.0,right,-8.653,-4.236,0.9,real
106.0,right,-14.502,-5.367,0.99,real
106.0,right,-19.84,-6.999,0.93,real
106.1,left,-2.391,3.435,0.93,real
106.1,left,-10.075,2.624,0.88,real
106.1,left,-17.34,0.773,0.92,real
106.1,right,-1.754,-3.696,0.86,real
106.1,right,-8.418,-4.155,0.95,real
106.1,right,-14.339,-5.272,0.85,real
106.1,right,-19.454,-7.303,0.96,real
106.2,left,-2.322,3.751,0.81,real
106.2,left,-9.807,3.011,0.99,real
106.2,left,-16.439,1.37,0.97,real
106.2,right,-1.586,-3.361,0.99,real
106.2,right,-7.708,-4.243,0.86,real
106.2,right,-13.744,-5.06,0.83,real
106.2,right,-18.715,-6.772,0.96,real
106.3,left,-2.01,3.547,0.9,real
106.3,left,-9.695,2.876,0.85,real
106.3,left,-16.246,1.173,0.92,real
106.3,right,-1.051,-3.502,0.84,real
106.3,right,-7.58,-3.732,0.95,real
106.3,right,-13.11,-5.255,0.81,real
106.3,right,-18.683,-6.825,0.88,real
106.4,left,-1.392,3.431,0.89,real
106.4,left,-8.897,2.742,0.82,real
106.4,left,-15.776,1.316,0.78,real
106.4,right,-0.648,-3.592,0.92,real
106.4,right,-6.922,-3.791,0.78,real
106.4,right,-12.564,-5.132,0.76,real
106.4,right,-18.294,-6.535,0.86,real
106.4,unknown,-13.448,4.069,0.28,ghost
106.5,left,-1.077,3.447,0.96,real
106.5,left,-8.646,3.155,0.87,real
106.5,left,-15.299,1.545,0.84,real
106.5,left,-22.356,-0.64,0.9,real
106.5,right,-0.639,-3.408,0.99,real
106.5,right,-6.947,-3.634,0.89,real
106.5,right,-12.4,-5.038,0.82,real
106.5,right,-17.547,-6.537,0.87,real
106.6,left,-0.754,3.438,0.84,real
106.6,left,-8.095,3.266,0.84,real
106.6,left,-14.911,1.541,0.96,real
106.6,left,-21.512,-0.68,0.95,real
106.6,right,-0.164,-3.235,0.91,real
106.6,right,-6.239,-3.635,0.76,real
106.6,right,-11.908,-4.862,0.82,real
106.6,right,-17.602,-6.328,0.96,real
106.7,left,-0.031,3.803,0.93,real
106.7,left,-7.47,3.005,0.79,real
106.7,left,-14.775,1.78,0.8,real
106.7,left,-20.91,-0.346,0.87,real
106.7,right,-5.842,-4.265,0.84,real
106.7,right,-11.689,-4.628,0.89,real
106.7,right,-17.078,-6.345,0.95,real
106.7,right,-21.994,-8.1,0.86,real
106.8,left,-7.278,2.986,0.89,real
106.8,left,-13.76,1.679,0.91,real
106.8,left,-20.492,-0.353,0.83,real
106.8,right,-5.362,-3.233,0.99,real
106.8,right,-11.384,-4.922,0.72,real
106.8,right,-16.802,-6.071,0.84,real
106.8,right,-21.623,-8.225,0.94,real
106.9,left,-6.666,3.22,0.93,real
106.9,left,-13.747,2.034,0.8,real
106.9,left,-20.271,-0.156,0.87,real
106.9,right,-5.134,-3.865,0.85,real
106.9,right,-10.808,-4.458,0.86,real
106.9,right,-16.289,-6.116,0.78,real
106.9,right,-21.154,-8.179,0.88,real
107.0,left,-6.616,3.013,0.94,real
107.0,left,-13.245,2.11,0.97,real
107.0,left,-19.969,-0.009,0.96,real
107.0,right,-4.681,-3.663,0.86,real
107.0,right,-10.244,-4.318,0.93,real
107.0,right,-15.87,-5.666,0.88,real
107.0,right,-20.891,-8.168,0.93,real
107.1,left,-5.895,2.89,0.89,real
107.1,left,-12.878,2.218,0.9,real
107.1,left,-19.669,-0.113,0.9,real
107.1,right,-4.263,-3.785,0.81,real
107.1,right,-10.067,-4.41,0.89,real
107.1,right,-15.589,-5.547,0.99,real
107.1,right,-20.859,-7.578,0.84,real
107.2,left,-5.289,2.95,0.94,real
107.2,left,-12.638,2.228,0.82,real
107.2,left,-18.672,0.294,0.92,real
107.2,right,-4.05,-3.454,0.9,real
107.2,right,-9.836,-4.346,0.89,real
107.2,right,-15.354,-5.779,0.99,real
107.2,right,-20.325,-7.72,0.75,real
107.3,left,-4.965,3.147,0.92,real
107.3,left,-11.889,2.435,0.87,real
107.3,left,-18.242,0.203,0.93,real
107.3,right,-3.314,-3.357,0.73,real
107.3,right,-9.45,-4.175,0.94,real
107.3,right,-14.687,-5.724,0.92,real
107.3,right,-19.461,-7.561,0.92,real
107.4,left,-4.422,3.176,0.87,real
107.4,left,-11.544,2.634,0.84,real
107.4,left,-18.025,0.421,0.79,real
107.4,right,-3.181,-3.716,0.77,real
107.4,right,-9.174,-4.093,0.88,real
107.4,right,-14.6,-5.77,0.99,real
107.4,right,-19.398,-7.313,0.75,real
107.5,left,-3.95,3.017,0.94,real
107.5,left,-11.159,2.337,0.85,real
107.5,left,-17.845,0.318,0.94,real
107.5,right,-2.925,-3.68,0.86,real
107.5,right,-8.536,-3.973,0.94,real
107.5,right,-14.299,-5.505,0.97,real
107.5,right,-19.283,-7.189,0.82,real
107.6,left,-3.791,3.34,0.89,real
107.6,left,-10.648,2.824,0.88,real
107.6,left,-17.394,0.685,0.77,real
107.6,right,-2.212,-3.632,0.92,real
107.6,right,-8.747,-3.945,0.86,real
107.6,right,-13.735,-5.243,0.96,real
107.6,right,-18.463,-7.05,0.89,real
107.6,left,-13.811,-3.506,0.48,ghost
107.7,left,-3.226,3.48,0.88,real
107.7,left,-10.521,2.831,0.84,real
107.7,left,-16.804,0.705,0.86,real
107.7,right,-2.224,-3.651,0.94,real
107.7,right,-8.152,-3.809,0.91,real
107.7,right,-13.607,-5.22,0.94,real
107.7,right,-18.392,-7.319,0.88,real
107.8,left,-2.867,3.778,0.82,real
107.8,left,-9.917,2.543,0.81,real
107.8,left,-16.514,0.94,0.98,real
107.8,right,-1.799,-3.254,0.99,real
107.8,right,-7.53,-4.183,0.92,real
107.8,right,-13.044,-4.894,0.99,real
107.8,right,-17.733,-6.71,0.83,real
107.9,left,-2.339,3.165,0.75,real
107.9,left,-9.423,2.443,0.74,real
107.9,left,-15.893,1.104,0.88,real
107.9,right,-1.342,-3.437,0.92,real
107.9,right,-7.258,-3.92,0.62,real
107.9,right,-12.678,-5.15,0.76,real
107.9,right,-17.292,-7.081,0.94,real
107.9,right,-21.91,-9.097,0.88,real
108.0,left,-1.672,3.208,0.92,real
108.0,left,-9.221,2.697,0.93,real
108.0,left,-15.632,1.218,0.86,real
108.0,left,-21.848,-1.214,0.83,real
108.0,right,-0.922,-3.41,0.9,real
108.0,right,-6.719,-4.044,0.84,real
108.0,right,-12.429,-5.131,0.91,real
108.0,right,-17.443,-6.597,0.76,real
108.0,right,-21.241,-8.75,0.95,real
108.1,left,-1.297,3.474,0.88,real
108.1,left,-8.664,2.557,0.89,real
108.1,left,-15.19,1.259,0.99,real
108.1,left,-21.201,-0.833,0.9,real
108.1,right,-0.454,-3.278,0.99,real
108.1,right,-6.323,-3.871,0.96,real
108.1,right,-11.823,-4.797,0.9,real
108.1,right,-17.024,-6.583,0.88,real
108.1,right,-21.026,-8.772,0.94,real
108.2,left,-0.881,3.447,0.75,real
108.2,left,-8.316,2.883,0.99,real
108.2,left,-14.906,1.429,0.94,real
108.2,left,-21.141,-0.769,0.83,real
108.2,right,-0.277,-3.349,0.9,real
108.2,right,-6.068,-4.055,0.85,real
108.2,right,-11.809,-4.55,0.94,real
108.2,right,-16.315,-6.774,0.91,real
108.2,right,-21.288,-8.371,0.89,real
108.3,left,-0.556,3.639,0.99,real
108.3,left,-7.542,2.925,0.82,real
108.3,left,-14.35,1.74,0.92,real
108.3,left,-20.662,-0.859,0.87,real
108.3,right,-5.596,-3.808,0.87,real
108.3,right,-11.014,-4.769,0.84,real
108.3,right,-16.315,-6.297,0.83,real
108.3,right,-20.36,-8.138,0.95,real
108.4,left,0.136,3.465,0.92,real
108.4,left,-7.27,2.99,0.79,real
108.4,left,-13.888,1.436,0.99,real
108.4,left,-19.664,-0.603,0.98,real
108.4,right,-5.46,-3.515,0.82,real
108.4,right,-10.976,-4.86,0.94,real
108.4,right,-16.284,-6.163,0.87,real
108.4,right,-20.199,-8.57,0.96,real
108.5,left,-6.57,2.766,0.82,real
108.5,left,-13.675,1.791,0.87,real
108.5,left,-19.87,-0.211,0.84,real
108.5,right,-4.93,-3.743,0.86,real
108.5,right,-10.504,-4.581,0.85,real
108.5,right,-15.245,-5.758,0.77,real
108.5,right,-19.639,-8.314,0.86,real
108.6,left,-6.591,3.151,0.81,real
108.6,left,-13.309,1.718,0.98,real
108.6,left,-19.2,-0.302,0.89,real
108.6,right,-4.704,-3.469,0.89,real
108.6,right,-10.373,-4.137,0.9,real
108.6,right,-15.295,-6.1,0.74,real
108.6,right,-19.665,-7.983,0.86,real
108.7,left,-5.772,3.342,0.89,real
108.7,left,-12.787,1.742,0.85,real
108.7,left,-18.891,-0.196,0.99,real
108.7,right,-4.377,-3.723,0.79,real
108.7,right,-9.739,-4.331,0.87,real
108.7,right,-14.816,-6.078,0.92,real
108.7,right,-19.098,-8.065,0.88,real
108.8,left,-5.938,3.268,0.88,real
108.8,left,-12.471,1.923,0.99,real
108.8,left,-18.524,0.218,0.87,real
108.8,right,-3.907,-3.913,0.85,real
108.8,right,-9.22,-4.285,0.87,real
108.8,right,-14.209,-5.358,0.99,real
108.8,right,-18.532,-7.923,0.82,real
108.9,left,-5.271,3.238,0.88,real
108.9,left,-12.086,1.888,0.95,real
108.9,left,-18.229,0.158,0.81,real
108.9,right,-3.228,-3.226,0.96,real
108.9,right,-8.901,-4.391,0.8,real
108.9,right,-14.158,-5.704,0.9,real
108.9,right,-18.588,-7.653,0.89,real
108.9,right,-21.819,-10.26,0.91,real
109.0,left,-4.667,3.156,0.85,real
109.0,left,-11.541,2.499,0.74,real
109.0,left,-17.648,0.174,0.9,real
109.0,right,-3.169,-3.722,0.95,real
109.0,right,-8.489,-4.089,0.94,real
109.0,right,-14.051,-5.503,0.86,real
109.0,right,-18.13,-7.376,0.93,real
109.0,right,-21.534,-10.122,0.97,real
109.0,left,-8.855,-4.35,0.54,ghost
109.1,left,-4.611,2.981,0.97,real
109.1,left,-11.424,2.137,0.76,real
109.1,left,-17.337,0.404,0.92,real
109.1,right,-2.582,-3.3,0.83,real
109.1,right,-8.158,-4.034,0.98,real
109.1,right,-12.999,-5.304,0.99,real
109.1,right,-17.558,-7.474,0.85,real
109.1,right,-21.404,-9.938,0.83,real
109.2,left,-3.735,3.533,0.87,real
109.2,left,-10.517,1.962,0.99,real
109.2,left,-16.959,0.367,0.93,real
109.2,right,-2.275,-3.459,0.89,real
109.2,right,-7.894,-4.048,0.81,real
109.2,right,-12.891,-5.444,0.83,real
109.2,right,-17.18,-7.495,0.88,real
109.2,right,-20.814,-9.662,0.83,real
109.3,left,-3.568,3.554,0.9,real
109.3,left,-10.271,2.196,0.84,real
109.3,left,-16.433,0.622,0.86,real
109.3,left,-21.341,-2.238,0.86,real
109.3,right,-2.013,-3.554,0.87,real
109.3,right,-7.362,-4.01,0.83,real
109.3,right,-12.692,-5.465,0.99,real
109.3,right,-17.136,-7.22,0.93,real
109.3,right,-20.42,-9.421,0.96,real
109.4,left,-3.047,3.747,0.92,real
109.4,left,-9.665,2.585,0.83,real
109.4,left,-16.208,0.982,0.82,real
109.4,left,-21.825,-2.073,0.9,real
109.4,right,-1.435,-3.206,0.91,real
109.4,right,-7.361,-4.066,0.89,real
109.4,right,-12.434,-5.197,0.87,real
109.4,right,-16.607,-6.84,0.95,real
109.4,right,-20.185,-9.266,0.77,real
109.5,left,-2.925,3.013,0.84,real
109.5,left,-9.812,2.539,0.9,real
109.5,left,-15.702,0.827,0.84,real
109.5,left,-21.109,-1.717,0.8,real
109.5,right,-1.477,-3.824,0.72,real
109.5,right,-6.397,-3.722,0.85,real
109.5,right,-11.971,-5.471,0.96,real
109.5,right,-16.071,-7.098,0.9,real
109.5,right,-19.86,-9.107,0.97,real
109.6,left,-2.402,3.552,0.91,real
109.6,left,-9.261,2.731,0.88,real
109.6,left,-15.262,0.904,0.9,real
109.6,left,-20.612,-1.582,0.86,real
109.6,right,-1.047,-3.442,0.98,real
109.6,right,-6.188,-3.983,0.77,real
109.6,right,-11.569,-5.004,0.83,real
109.6,right,-15.921,-6.82,0.8,real
109.6,right,-19.379,-9.125,0.9,real
109.7,left,-2.028,3.397,0.95,real
109.7,left,-8.758,2.891,0.81,real
109.7,left,-14.887,1.342,0.98,real
109.7,left,-20.537,-1.43,0.9,real
109.7,right,-0.473,-3.469,0.84,real
109.7,right,-6.119,-3.78,0.92,real
109.7,right,-11.125,-4.801,0.87,real
109.7,right,-15.522,-6.646,0.92,real
109.7,right,-19.324,-8.896,0.94,real
109.7,right,-21.97,-11.961,0.91,real
109.8,left,-1.13,3.585,0.75,real
109.8,left,-8.111,2.61,0.93,real
109.8,left,-14.383,1.116,0.95,real
109.8,left,-19.626,-1.002,0.79,real
109.8,right,0.162,-3.489,0.93,real
109.8,right,-5.738,-3.955,0.88,real
109.8,right,-10.903,-4.789,0.91,real
109.8,right,-15.306,-6.359,0.94,real
109.8,right,-19.217,-8.889,0.85,real
109.8,right,-21.984,-11.749,0.89,real
109.9,left,-0.914,3.612,0.85,real
109.9,left,-8.061,3.05,0.94,real
109.9,left,-13.821,1.305,0.87,real
109.9,left,-19.6,-1.444,0.88,real
109.9,right,-5.109,-3.355,0.8,real
109.9,right,-10.625,-4.72,0.85,real
109.9,right,-14.935,-6.31,0.86,real
109.9,right,-18.717,-8.686,0.92,real
109.9,right,-21.381,-11.712,0.78,real
110.0,left,-0.192,3.6,0.99,real
110.0,left,-7.496,2.687,0.82,real
110.0,left,-13.715,1.472,0.93,real
110.0,left,-19.396,-1.061,0.86,real
110.0,right,-4.81,-3.347,0.97,real
110.0,right,-10.14,-4.393,0.86,real
110.0,right,-14.589,-6.383,0.9,real
110.0,right,-18.252,-8.688,0.84,real
110.0,right,-21.271,-11.337,0.9,real
110.1,left,0.01,3.509,0.84,real
110.1,left,-7.093,2.785,0.87,real
110.1,left,-12.862,1.741,0.99,real
110.1,left,-18.806,-0.571,0.99,real
110.1,right,-4.824,-3.525,0.85,real
110.1,right,-9.565,-4.753,0.94,real
110.1,right,-14.628,-6.356,0.95,real
110.1,right,-17.703,-8.622,0.95,real
110.1,right,-20.918,-11.172,0.83,real
110.2,left,-6.177,3.073,0.82,real
110.2,left,-12.911,1.632,0.87,real
110.2,left,-18.211,-0.539,0.91,real
110.2,right,-4.057,-3.632,0.9,real
110.2,right,-9.38,-4.586,0.95,real
110.2,right,-13.759,-5.966,0.94,real
110.2,right,-17.683,-8.225,0.94,real
110.2,right,-20.715,-11.405,0.82,real
110.3,left,-6.529,3.026,0.88,real
110.3,left,-12.132,1.856,0.83,real
110.3,left,-18.175,-0.101,0.92,real
110.3,right,-3.975,-3.511,0.79,real
110.3,right,-9.438,-4.483,0.91,real
110.3,right,-13.662,-6.151,0.76,real
110.3,right,-17.306,-8.55,0.94,real
110.3,right,-20.257,-11.147,0.87,real
110.4,left,-5.739,3.328,0.77,real
110.4,left,-11.835,1.94,0.99,real
110.4,left,-17.647,-0.209,0.88,real
110.4,right,-3.667,-3.619,0.88,real
110.4,right,-9.098,-4.164,0.82,real
110.4,right,-12.963,-5.71,0.81,real
110.4,right,-16.918,-7.766,0.76,real
110.4,right,-19.755,-10.404,0.99,real
110.5,left,-5.211,3.33,0.87,real
110.5,left,-11.476,1.941,0.8,real
110.5,left,-17.516,0.043,0.87,real
110.5,left,-22.134,-3.162,0.83,real
110.5,right,-3.125,-3.405,0.81,real
110.5,right,-8.443,-3.99,0.96,real
110.5,right,-12.907,-5.753,0.86,real
110.5,right,-16.911,-7.782,0.83,real
110.5,right,-19.441,-10.496,0.88,real
110.6,left,-4.753,3.369,0.86,real
110.6,left,-10.96,1.947,0.82,real
110.6,left,-16.765,0.124,0.88,real
110.6,left,-21.879,-2.982,0.99,real
110.6,right,-3.07,-3.561,0.92,real
110.6,right,-8.004,-4.075,0.91,real
110.6,right,-12.635,-5.506,0.85,real
110.6,right,-16.274,-7.615,0.9,real
110.6,right,-19.057,-10.373,0.99,real
110.7,left,-4.653,3.346,0.97,real
110.7,left,-10.495,2.107,0.71,real
110.7,left,-16.448,0.256,0.77,real
110.7,left,-21.191,-2.668,0.78,real
110.7,right,-2.351,-3.657,0.87,real
110.7,right,-7.843,-4.014,0.89,real
110.7,right,-11.875,-5.382,0.88,real
110.7,right,-16.312,-7.625,0.82,real
110.7,right,-19.167,-10.459,0.88,real
110.8,left,-4.523,3.157,0.87,real
110.8,left,-10.448,2.405,0.92,real
110.8,left,-16.236,0.478,0.81,real
110.8,left,-20.888,-2.897,0.81,real
110.8,right,-2.298,-3.349,0.98,real
110.8,right,-7.421,-3.886,0.88,real
110.8,right,-11.87,-5.538,0.92,real
110.8,right,-16.036,-7.368,0.88,real
110.8,right,-18.732,-10.295,0.8,real
110.9,left,-3.667,3.53,0.84,real
110.9,left,-10.225,2.208,0.99,real
110.9,left,-16.115,0.07,0.98,real
110.9,left,-20.546,-2.379,0.91,real
110.9,right,-1.964,-3.357,0.78,real
110.9,right,-7.093,-3.912,0.83,real
110.9,right,-11.664,-5.331,0.84,real
110.9,right,-15.59,-7.36,0.85,real
110.9,right,-18.439,-9.807,0.92,real
111.0,left,-3.143,3.447,0.85,real
111.0,left,-9.874,2.835,0.94,real
111.0,left,-15.451,0.467,0.91,real
111.0,left,-20.166,-2.359,0.93,real
111.0,right,-1.647,-3.417,0.94,real
111.0,right,-6.631,-3.962,0.96,real
111.0,right,-11.053,-5.472,0.95,real
111.0,right,-15.29,-7.478,0.84,real
111.0,right,-18.238,-9.849,0.83,real
111.0,unknown,-11.304,-7.525,0.37,ghost
111.1,left,-2.717,3.238,0.86,real
111.1,left,-9.625,1.998,0.82,real
111.1,left,-14.777,0.656,0.83,real
111.1,left,-19.738,-2.374,0.86,real
111.1,right,-1.037,-3.567,0.88,real
111.1,right,-6.137,-4.178,0.85,real
111.1,right,-11.1,-5.316,0.93,real
111.1,right,-14.781,-6.953,0.8,real
111.1,right,-17.85,-9.412,0.85,real
111.2,left,-2.625,3.478,0.93,real
111.2,left,-9.08,2.242,0.87,real
111.2,left,-14.5,0.748,0.89,real
111.2,left,-19.396,-1.754,0.87,real
111.2,right,-0.906,-3.258,0.81,real
111.2,right,-6.209,-3.928,0.84,real
111.2,right,-11.003,-5.002,0.84,real
111.2,right,-14.478,-6.972,0.84,real
111.2,right,-17.401,-9.509,0.87,real
111.3,left,-2.227,3.365,0.86,real
111.3,left,-8.302,2.865,0.99,real
111.3,left,-14.282,0.526,0.85,real
111.3,left,-19.115,-1.92,0.84,real
111.3,right,-0.422,-3.398,0.9,real
111.3,right,-5.5,-3.916,0.9,real
111.3,right,-10.387,-5.037,0.9,real
111.3,right,-14.05,-6.67,0.88,real
111.3,right,-16.941,-9.213,0.83,real
111.4,left,-1.791,3.495,0.99,real
111.4,left,-8.01,2.69,0.86,real
111.4,left,-13.94,1.01,0.84,real
111.4,left,-18.748,-1.751,0.87,real
111.4,right,-0.362,-3.491,0.94,real
111.4,right,-5.211,-3.677,0.82,real
111.4,right,-9.949,-5.116,0.93,real
111.4,right,-13.953,-6.577,0.85,real
111.4,right,-16.621,-9.187,0.92,real
111.5,left,-1.035,3.294,0.9,real
111.5,left,-7.916,2.468,0.94,real
111.5,left,-13.23,0.952,0.88,real
111.5,left,-18.572,-1.542,0.86,real
111.5,right,-4.993,-3.697,0.95,real
111.5,right,-9.477,-4.94,0.83,real
111.5,right,-13.86,-6.629,0.95,real
111.5,right,-16.804,-8.985,0.88,real
111.6,left,-0.975,3.346,0.83,real
111.6,left,-7.527,2.546,0.99,real
111.6,left,-12.774,1.05,0.95,real
111.6,left,-17.839,-1.447,0.88,real
111.6,left,-22.189,-4.866,0.85,real
111.6,right,-4.382,-3.821,0.86,real
111.6,right,-9.204,-4.67,0.95,real
111.6,right,-13.298,-6.478,0.84,real
111.6,right,-16.454,-8.837,0.83,real
111.7,left,-0.815,3.528,0.93,real
111.7,left,-7.179,2.791,0.84,real
111.7,left,-12.774,1.349,0.79,real
111.7,left,-17.848,-1.152,0.77,real
111.7,left,-21.648,-4.752,0.93,real
111.7,right,-18.364,-11.637,0.88,real
111.7,right,-4.402,-3.647,0.8,real
111.7,right,-9.205,-4.649,0.88,real
111.7,right,-13.066,-6.685,0.95,real
111.7,right,-16.088,-8.785,0.95,real
111.8,left,-0.36,3.642,0.94,real
111.8,left,-6.8,2.845,0.91,real
111.8,left,-12.511,1.092,0.87,real
111.8,left,-17.559,-0.748,0.99,real
111.8,left,-21.268,-4.244,0.95,real
111.8,right,-17.835,-11.946,0.93,real
111.8,right,-4.256,-3.594,0.88,real
111.8,right,-8.734,-4.209,0.94,real
111.8,right,-12.684,-6.315,0.77,real
111.8,right,-15.819,-8.417,0.96,real
111.9,left,-6.325,2.755,0.81,real
111.9,left,-11.767,1.153,0.92,real
111.9,left,-17.1,-0.972,0.8,real
111.9,left,-21.117,-4.046,0.93,real
111.9,right,-17.648,-11.767,0.85,real
111.9,right,-3.581,-3.644,0.89,real
111.9,right,-8.457,-4.508,0.96,real
111.9,right,-12.269,-6.468,0.88,real
111.9,right,-15.643,-8.601,0.82,real
112.0,left,-5.784,2.934,0.88,real
112.0,left,-11.542,1.455,0.77,real
112.0,left,-16.674,-0.893,0.86,real
112.0,left,-20.646,-3.893,0.99,real
112.0,right,-17.863,-11.599,0.99,real
112.0,right,-2.992,-3.632,0.9,real
112.0,right,-7.864,-4.286,0.8,real
112.0,right,-11.868,-5.794,0.85,real
112.0,right,-15.393,-8.307,0.84,real
112.1,left,-5.757,3.064,0.88,real
112.1,left,-11.561,1.781,0.94,real
112.1,left,-16.17,-0.402,0.87,real
112.1,left,-20.104,-3.883,0.93,real
112.1,right,-17.269,-11.309,0.89,real
112.1,right,-2.93,-3.421,0.99,real
112.1,right,-7.826,-4.033,0.99,real
112.1,right,-11.981,-6.057,0.95,real
112.1,right,-15.048,-8.056,0.89,real
112.2,left,-5.269,3.086,0.76,real
112.2,left,-10.923,2.053,0.8,real
112.2,left,-16.001,-0.464,0.73,real
112.2,left,-20.052,-3.607,0.82,real
112.2,right,-17.057,-11.136,0.75,real
112.2,right,-2.494,-3.569,0.94,real
112.2,right,-7.479,-4.22,0.99,real
112.2,right,-11.396,-5.867,0.87,real
112.2,right,-14.965,-8.04,0.88,real
112.3,left,-4.599,2.979,0.88,real
112.3,left,-10.57,1.965,0.92,real
112.3,left,-15.467,-0.537,0.81,real
112.3,left,-19.639,-3.513,0.94,real
112.3,right,-16.841,-11.047,0.79,real
112.3,right,-2.494,-3.555,0.9,real
112.3,right,-7.094,-4.182,0.86,real
112.3,right,-11.003,-5.746,0.85,real
112.3,right,-14.261,-7.99,0.81,real
112.4,left,-4.412,3.017,0.88,real
112.4,left,-10.165,1.869,0.89,real
112.4,left,-15.567,-0.011,0.92,real
112.4,left,-19.492,-3.582,0.78,real
112.4,right,-16.665,-10.629,0.79,real
112.4,right,-2.102,-3.442,0.89,real
112.4,right,-6.43,-4.387,0.99,real
112.4,right,-10.855,-5.833,0.96,real
112.4,right,-14.121,-7.918,0.88,real
112.5,left,-3.836,2.892,0.92,real
112.5,left,-9.582,1.914,0.83,real
112.5,left,-14.975,0.297,0.87,real
112.5,left,-18.991,-3.359,0.93,real
112.5,right,-16.24,-11.107,0.88,real
112.5,right,-2.061,-3.414,0.94,real
112.5,right,-6.603,-4.115,0.88,real
112.5,right,-10.771,-5.796,0.95,real
112.5,right,-14.125,-7.632,0.99,real
112.6,left,-21.957,-6.537,0.91,real
112.6,left,-3.331,3.248,0.9,real
112.6,left,-9.255,1.95,0.98,real
112.6,left,-14.615,-0.089,0.95,real
112.6,left,-18.701,-3.091,0.84,real
112.6,right,-15.911,-10.32,0.8,real
112.6,right,-1.403,-3.28,0.89,real
112.6,right,-6.115,-4.174,0.82,real
112.6,right,-10.321,-5.601,0.9,real
112.6,right,-13.796,-7.799,0.99,real
112.7,left,-21.695,-6.464,0.83,real
112.7,left,-3.577,3.295,0.82,real
112.7,left,-8.611,2.502,0.92,real
112.7,left,-13.909,-0.254,0.97,real
112.7,left,-18.43,-2.72,0.99,real
112.7,right,-15.798,-10.326,0.91,real
112.7,right,-1.26,-3.561,0.87,real
112.7,right,-5.806,-4.23,0.77,real
112.7,right,-10.131,-5.319,0.91,real
112.7,right,-13.722,-7.176,0.77,real
112.8,left,-21.595,-6.575,0.99,real
112.8,left,-2.842,3.358,0.95,real
112.8,left,-8.602,2.422,0.83,real
112.8,left,-13.836,0.316,0.86,real
112.8,left,-18.248,-2.478,0.91,real
112.8,right,-15.768,-10.366,0.86,real
112.8,right,-0.957,-3.45,0.95,real
112.8,right,-5.418,-3.648,0.98,real
112.8,right,-9.54,-5.334,0.87,real
112.8,right,-12.84,-7.513,0.86,real
